name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sumenep,4/23/2024,32.1,26.7,28.2,42.6,26.7,33.4,25.7,86.9,2.6,100,8.33,rain,0,0,28.1,31.7,117.4,1008.3,93.3,17.7,133.9,11.4,5,30,2024-04-23T05:25:48,2024-04-23T17:20:00,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/24/2024,31.4,26.6,27.9,42.7,26.6,32.8,25.8,88.2,2.3,100,8.33,rain,0,0,25.2,19,97.9,1008.6,99.2,18.8,137.4,11.9,5,60,2024-04-24T05:25:47,2024-04-24T17:19:39,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,4/25/2024,28.5,26.2,27.3,34.6,26.2,31,25.7,91.2,48,100,12.5,rain,0,0,25.9,16.6,93.8,1008.5,98.3,17.6,167.4,14.4,6,30,2024-04-25T05:25:46,2024-04-25T17:19:19,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/26/2024,31.5,26.1,28.7,42.1,26.1,34,25.5,83.2,1.8,100,8.33,rain,0,0,34.9,20.5,106.7,1008.2,81.3,19.7,235.2,20.2,8,60,2024-04-26T05:25:46,2024-04-26T17:18:59,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,4/27/2024,33.2,27.5,29.6,44.5,32.5,36.7,26.1,81.8,1.4,100,8.33,rain,0,0,36.7,21.5,106,1008.5,50.4,19.2,253.8,22.1,9,60,2024-04-27T05:25:47,2024-04-27T17:18:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,4/28/2024,33.9,27.7,29.9,46.8,32.6,37.1,26.1,80.6,0.8,100,20.83,rain,0,0,38.2,25.8,117.7,1009.2,34.6,19.1,263.2,22.7,9,30,2024-04-28T05:25:48,2024-04-28T17:18:22,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/29/2024,32.5,28.2,29.5,41.7,32.9,35.7,25.5,79.1,2,100,4.17,rain,0,0,25.6,16.6,117.8,1009.1,72.9,18.6,256.8,22.2,9,30,2024-04-29T05:25:49,2024-04-29T17:18:04,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,4/30/2024,33.5,28,29.5,41.6,32.2,35.2,25,76.9,0.2,100,8.33,rain,0,0,27,17.6,123.1,1008.2,74.2,19.3,231.7,20,8,30,2024-04-30T05:25:50,2024-04-30T17:17:47,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/1/2024,30.8,28,29.4,36.7,32.1,35,24.9,76.7,0,0,0,rain,0,0,30.2,18.4,108.9,1007.8,50,23.4,259.6,22.5,9,30,2024-05-01T05:25:52,2024-05-01T17:17:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,remote"
sumenep,5/2/2024,32.3,27.9,29.4,40.9,32.3,35.3,25.2,78.7,0.3,100,12.5,rain,0,0,27.4,16.9,128.8,1008.5,43.2,20.7,254.7,22,8,30,2024-05-02T05:25:55,2024-05-02T17:17:15,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/3/2024,33.2,26.9,29.4,42,30.6,34.6,24.7,76.4,0.1,100,4.17,rain,0,0,25.2,14.8,121.5,1008.8,61.7,19.1,265.4,22.7,9,30,2024-05-03T05:25:58,2024-05-03T17:17:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/4/2024,32.1,26.7,29.4,39,26.7,33.8,24,73.6,0.1,100,4.17,rain,0,0,22,20.1,140.2,1008.7,36.2,19.1,273.9,23.8,9,10,2024-05-04T05:26:01,2024-05-04T17:16:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,5/5/2024,33.3,25.9,29,39.5,25.9,32.5,23.2,71.9,0.3,100,12.5,rain,0,0,17.3,14.8,171.5,1009.2,32.8,19.1,252,21.9,8,10,2024-05-05T05:26:05,2024-05-05T17:16:31,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/6/2024,31.8,26.9,29.1,37.5,29.6,32.8,23.1,70.7,0,0,0,,0,0,23.8,17.1,134,1010.1,36.1,19.1,255.1,22,8,10,2024-05-06T05:26:09,2024-05-06T17:16:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/7/2024,32.2,26.9,29.3,38.7,30.4,33.6,23.8,72.9,0.1,100,4.17,rain,0,0,20.9,14,126.6,1010,36.2,19.1,267.4,23,9,10,2024-05-07T05:26:14,2024-05-07T17:16:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/8/2024,33.1,26.9,29.2,41.3,30.4,34.1,24.4,75.5,0.8,100,33.33,rain,0,0,21.6,15.1,120.5,1009.9,34.5,21,253.2,22,9,10,2024-05-08T05:26:19,2024-05-08T17:15:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,5/9/2024,31.8,27.3,29.2,39.8,31.2,34.3,24.6,76.8,27,100,8.33,rain,0,0,31.3,21.2,117.2,1010.1,68.9,19.8,247,21.3,9,30,2024-05-09T05:26:25,2024-05-09T17:15:43,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/10/2024,32.4,27.6,29.6,42.1,32,35.3,24.8,75.6,0.4,100,12.5,rain,0,0,34.6,23,113.5,1010.1,43,19.2,255.4,22.2,8,30,2024-05-10T05:26:31,2024-05-10T17:15:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/11/2024,32.9,28.3,29.9,41.7,33,35.5,24.6,73.6,0,0,0,rain,0,0,39.6,24.8,112.5,1010.9,52.1,19.4,247,21.4,9,30,2024-05-11T05:26:37,2024-05-11T17:15:23,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/12/2024,33.1,27.6,29.6,40.3,31.3,34.5,24.2,72.9,0,0,0,,0,0,32.4,24.1,112.9,1010.4,60.1,19.3,240.8,20.7,9,10,2024-05-12T05:26:44,2024-05-12T17:15:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/13/2024,31.8,25.7,29.1,39,25.7,33.3,24,74.6,0.1,100,4.17,rain,0,0,30.2,18,109.2,1009.6,63.9,18.9,236.8,20.6,8,10,2024-05-13T05:26:51,2024-05-13T17:15:06,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/14/2024,32.9,26,29.3,40.6,26,33.5,24,73.6,0,0,0,,0,0,29.9,24.4,110.6,1010.2,28,19.3,256.3,22.1,9,10,2024-05-14T05:26:59,2024-05-14T17:14:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/15/2024,31.8,25.4,29,38.7,25.4,32.6,23.5,72.5,0,0,0,,0,0,28.1,18.7,113.9,1011,35.1,19.1,252.6,21.8,8,10,2024-05-15T05:27:07,2024-05-15T17:14:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/16/2024,32.9,25.9,29.5,40.6,25.9,33.8,23.8,72.3,0,0,0,,0,0,30.6,22.2,125.4,1010.1,33.4,19.3,259.7,22.4,9,10,2024-05-16T05:27:16,2024-05-16T17:14:45,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/17/2024,33.2,27.9,29.7,42.1,31.8,34.9,24.4,73.3,0,0,0,rain,0,0,38.5,23,120.7,1009.7,41.5,19.3,254.5,21.9,9,10,2024-05-17T05:27:25,2024-05-17T17:14:40,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/18/2024,32.2,26.1,29.4,41.1,26.1,34,24.2,74,2.2,100,8.33,rain,0,0,34.6,22.3,123.4,1009.2,51.6,19,252.1,21.7,9,10,2024-05-18T05:27:34,2024-05-18T17:14:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,5/19/2024,32.9,27.5,29.3,39.8,30.9,33.4,23.5,71.2,0,0,0,rain,0,0,33.5,20.2,127.4,1008.3,71.4,19.3,253.3,21.7,9,10,2024-05-19T05:27:44,2024-05-19T17:14:31,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/20/2024,32.6,27.4,29,39.7,30.3,33.4,24,74.6,3,100,8.33,rain,0,0,33.8,19.1,122.2,1008.7,59.8,18.9,228.2,19.6,8,10,2024-05-20T05:27:54,2024-05-20T17:14:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,5/21/2024,33.2,26.9,29.2,40.7,30,33.6,23.9,73.5,0.2,100,8.33,rain,0,0,31.3,18.7,118.5,1008.9,69.1,19,245.3,21.3,8,10,2024-05-21T05:28:05,2024-05-21T17:14:25,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/22/2024,31.4,26.9,29,38.4,29.3,33.7,24.2,75.3,0.1,100,4.17,rain,0,0,30.2,22.3,119.6,1008.8,56.8,19.3,239.2,20.6,8,10,2024-05-22T05:28:15,2024-05-22T17:14:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/23/2024,32.9,26.8,29.2,39.3,29.9,34,24.3,75.3,0.4,100,16.67,rain,0,0,26.3,16.9,108.5,1008.9,63,19.4,219.4,19,8,10,2024-05-23T05:28:27,2024-05-23T17:14:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,5/24/2024,32.7,26.9,29.4,42.5,30.2,35,24.9,77.1,0.8,100,29.17,rain,0,0,32,17.3,111.8,1009,50.4,17.9,223,19.2,8,10,2024-05-24T05:28:38,2024-05-24T17:14:22,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,5/25/2024,31.8,27.2,29.7,39.9,31.3,35.3,24.9,76,0.1,100,4.17,rain,0,0,29.2,15.1,129.1,1009.8,63,19.1,239.1,20.8,8,10,2024-05-25T05:28:50,2024-05-25T17:14:22,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/26/2024,32.6,27.1,29.8,39.5,31.1,34.5,24,71.9,0,0,0,,0,0,25.6,24,139.2,1010.5,56.9,19.2,253.4,21.9,9,10,2024-05-26T05:29:02,2024-05-26T17:14:23,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/27/2024,32.6,27,29.5,40.9,30.6,34.7,24.5,75,0,0,0,rain,0,0,28.4,16.2,120.1,1010.1,35.6,18.9,231.7,20,8,10,2024-05-27T05:29:15,2024-05-27T17:14:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/28/2024,33.7,27.4,29.6,41.9,31.7,35,24.7,75.1,0,0,0,,0,0,32,18.4,105,1009.9,29.3,19.4,239.7,20.5,8,10,2024-05-28T05:29:27,2024-05-28T17:14:27,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/29/2024,32.9,26.4,29.5,41.3,26.4,35,25,77.5,0.8,100,29.17,rain,0,0,25.6,15.8,104.3,1009.7,32,19.3,221.9,19,8,30,2024-05-29T05:29:40,2024-05-29T17:14:30,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,5/30/2024,31.9,27.5,29.3,39.5,31.4,35,25.2,79.1,0.2,100,8.33,rain,0,0,33.8,19.4,116.3,1010.2,46.3,19,221.5,19.1,8,30,2024-05-30T05:29:54,2024-05-30T17:14:33,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,5/31/2024,32.3,27.8,29.8,40.3,32.5,35.3,24.7,74.5,0.1,100,4.17,rain,0,0,29.2,18.4,119.1,1010.5,73.3,19.1,226.3,19.5,8,30,2024-05-31T05:30:07,2024-05-31T17:14:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/1/2024,33.7,28.2,29.8,42,32.7,35.7,25,75.5,0.3,100,12.5,rain,0,0,28.8,17.6,112,1010.6,54.7,19.1,221.9,19.3,8,30,2024-06-01T05:30:21,2024-06-01T17:14:42,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/2/2024,31.9,27.9,29.4,39.8,32.8,35.2,25.2,78.5,2,100,4.17,rain,0,0,22.7,14.8,117.1,1011.2,73.6,18.9,209.7,18,7,30,2024-06-02T05:30:34,2024-06-02T17:14:47,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/3/2024,31.9,27.4,29,38.2,31.8,34.1,24.8,78.5,0.3,100,8.33,rain,0,0,24.1,10.1,200,1010.8,85.4,18.8,197.6,17,8,10,2024-06-03T05:30:48,2024-06-03T17:14:53,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,6/4/2024,32,26.2,29.2,37.7,26.2,33.5,23.9,73.6,19,100,4.17,rain,0,0,23.4,16.2,129.3,1011.9,85.8,19.7,219.4,19,8,10,2024-06-04T05:31:03,2024-06-04T17:15:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/5/2024,31.2,26.3,29.1,38.3,26.3,33.1,23.7,73.3,0,0,0,rain,0,0,24.5,13.7,136.3,1012.2,53.2,19.1,237.8,20.4,8,10,2024-06-05T05:31:17,2024-06-05T17:15:07,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/6/2024,32.5,26.7,29,38.7,29.2,33.2,23.7,73.1,0,0,0,,0,0,32.4,18.6,117.7,1011.6,40.5,19.1,234.7,20.2,8,10,2024-06-06T05:31:31,2024-06-06T17:15:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/7/2024,31.8,27.1,28.6,38.7,30.2,32.8,24.1,76.8,0.2,100,8.33,rain,0,0,28.4,27.7,106.9,1011.1,62.5,19.2,198.1,17.2,7,10,2024-06-07T05:31:46,2024-06-07T17:15:22,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,6/8/2024,31.6,26.4,28.6,38.8,26.4,32.8,24.2,77.5,0.6,100,4.17,rain,0,0,28.4,17.3,102.5,1010.7,70.9,18.5,193.2,16.6,7,10,2024-06-08T05:32:00,2024-06-08T17:15:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/9/2024,31.7,26.7,28.7,39.5,26.7,33.4,24.9,80.5,0.7,100,25,rain,0,0,32,24.4,115.5,1011.2,64.1,17.4,202.8,17.6,7,30,2024-06-09T05:32:15,2024-06-09T17:15:40,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/10/2024,32.8,26.7,28.8,40.9,30,33.9,24.9,79.8,1,100,4.17,rain,0,0,31.3,18.7,104.6,1011.6,32.9,18.6,215.8,18.7,7,30,2024-06-10T05:32:29,2024-06-10T17:15:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/11/2024,30.9,26.8,28.4,38.4,29.8,33.1,24.9,82,1,100,37.5,rain,0,0,33.5,20.2,108.3,1012.5,35.3,19,214.4,18.5,7,30,2024-06-11T05:32:44,2024-06-11T17:15:59,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/12/2024,32.6,26.8,28.5,38.9,29.6,32.6,24.1,77.7,1.7,100,33.33,rain,0,0,27,18.4,108,1012.8,47,19,166.7,14.5,7,10,2024-06-12T05:32:58,2024-06-12T17:16:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,6/13/2024,32.4,26.4,28.4,39.5,26.4,32,23.8,76.6,0.8,100,33.33,rain,0,0,20.9,13,106.8,1011.7,41.8,17.8,217.3,18.7,8,10,2024-06-13T05:33:13,2024-06-13T17:16:20,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/14/2024,31.7,25.7,28.3,39.6,25.7,31.9,24.2,79,1.8,100,58.33,rain,0,0,26.3,14,98.8,1010.5,62.7,17.8,209.8,18.1,8,30,2024-06-14T05:33:27,2024-06-14T17:16:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/15/2024,30.9,26.2,28,38.9,26.2,31.5,24.8,83.2,5.6,100,16.67,rain,0,0,27.7,16.6,103.3,1010.2,43,17.7,203.4,17.5,7,30,2024-06-15T05:33:41,2024-06-15T17:16:43,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/16/2024,31,26.2,28.1,37.6,26.2,31.7,24.4,80.8,1.2,100,45.83,rain,0,0,35.3,24.5,107.5,1010.3,53.2,19.2,211.6,18.4,8,30,2024-06-16T05:33:56,2024-06-16T17:16:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/17/2024,30.5,27.1,28.4,36.5,29.9,32.5,24.1,77.7,3.7,100,16.67,rain,0,0,43.2,26.6,107.8,1010.7,34.2,18.9,223.8,19.3,8,30,2024-06-17T05:34:10,2024-06-17T17:17:07,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,6/18/2024,31.1,26.4,28.5,35,26.4,31.1,22.3,69.6,0,0,0,,0,0,46.4,30.2,113.6,1011.2,35.2,19.4,247.6,21.5,9,10,2024-06-18T05:34:23,2024-06-18T17:17:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/19/2024,30.6,25.8,27.7,33.9,25.8,29.6,22.1,71.9,0,0,0,,0,0,35.6,20.8,119.6,1010.6,39.7,19.1,242.9,21,8,10,2024-06-19T05:34:37,2024-06-19T17:17:32,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/20/2024,30.1,25.9,27.7,33.6,25.9,29.6,21.6,69.7,0,0,0,,0,0,40.7,24.8,117,1009.9,35.5,19.8,235.3,20.1,8,10,2024-06-20T05:34:50,2024-06-20T17:17:44,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/21/2024,30.4,25.2,27.7,33.1,25.2,29.4,21.3,68.7,0,0,0,,0,0,36.4,28.3,122.5,1010.9,55.6,19.3,240.6,20.6,8,10,2024-06-21T05:35:04,2024-06-21T17:17:58,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/22/2024,31.5,25.1,28.3,35.8,25.1,30.5,22.1,69.7,0,0,0,,0,0,33.5,25.9,128.7,1010.9,67.4,19,232.1,20,8,10,2024-06-22T05:35:16,2024-06-22T17:18:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/23/2024,29.9,27.1,28.4,35.2,29.9,31.8,23.1,73.4,0,0,0,rain,0,0,30.6,20.8,124.7,1010.5,62.1,19,210.9,18.1,7,10,2024-06-23T05:35:29,2024-06-23T17:18:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/24/2024,31.5,25.8,27.7,37.5,25.8,30.5,23.5,78.3,5.7,100,16.67,rain,0,0,28.4,16.9,122.6,1010.5,87.4,18.1,169.5,14.5,7,10,2024-06-24T05:35:41,2024-06-24T17:18:38,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,6/25/2024,31.7,25.5,28.3,38.9,25.5,31.7,23.5,75.8,0,0,0,,0,0,30.2,17.6,110,1009.6,50.8,19.1,228,19.6,8,10,2024-06-25T05:35:53,2024-06-25T17:18:52,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/26/2024,30.9,26.4,28.3,36.5,26.4,32,23.9,77.2,0.3,100,12.5,rain,0,0,33.5,19.8,106.1,1009.7,54.8,19.2,221.4,19.2,8,10,2024-06-26T05:36:05,2024-06-26T17:19:05,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,6/27/2024,31.7,26.7,28.8,38.4,26.7,33.1,24.3,77.4,0.2,100,8.33,rain,0,0,28.8,17.6,100.7,1010.3,36,20,227.9,19.6,8,10,2024-06-27T05:36:16,2024-06-27T17:19:19,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,6/28/2024,32.4,27.1,28.7,41.3,30.5,33.7,24.8,79.8,0.8,100,29.17,rain,0,0,32,23,105.5,1011.2,69.6,19.3,228.9,19.8,8,10,2024-06-28T05:36:27,2024-06-28T17:19:33,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,6/29/2024,32,27.4,29,38.5,31,33.5,24.2,76,0,0,0,,0,0,29.9,19.8,120.8,1011.4,37.2,19.1,237.7,20.5,8,10,2024-06-29T05:36:37,2024-06-29T17:19:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/30/2024,31.7,27.3,29.1,37.5,30.8,32.9,23.4,72.2,0,0,0,,0,0,23,11.2,137.9,1010.9,81.5,19,230.5,19.9,8,10,2024-06-30T05:36:47,2024-06-30T17:20:01,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,7/1/2024,31.2,25.6,28.7,36.6,25.6,31.7,22.7,70.9,0.1,100,4.17,rain,0,0,20.9,13.7,140.3,1009.9,78.8,19.3,220.4,19.1,8,10,2024-07-01T05:36:57,2024-07-01T17:20:15,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,7/2/2024,31.3,26.2,28.3,36.8,26.2,31.6,23.7,76.6,2.2,100,25,rain,0,0,20.5,16.6,123.5,1010.7,84.9,18.5,174.4,15.2,7,10,2024-07-02T05:37:05,2024-07-02T17:20:29,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,7/3/2024,29.2,25.8,27.5,34.1,25.8,30.3,24.2,82.4,1,100,4.17,rain,0,0,36.4,24.1,113.9,1011.9,94.3,17.7,131.5,11.4,5,10,2024-07-03T05:37:14,2024-07-03T17:20:43,0.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,7/4/2024,30.8,25.7,27.9,36.4,25.7,30.9,24.1,80.2,1.1,100,12.5,rain,0,0,38.2,22,113.1,1011.3,84.5,16,166.2,14.4,6,30,2024-07-04T05:37:22,2024-07-04T17:20:56,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,7/5/2024,31.6,26.4,28,37.1,26.4,30.9,23.2,75.5,0.1,100,4.17,rain,0,0,36.7,20.5,118.2,1009.6,36.2,19.2,223,19.4,8,10,2024-07-05T05:37:29,2024-07-05T17:21:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96937099999,96973099999,remote"
sumenep,7/6/2024,31.7,26.6,28,37,26.6,30.9,23.1,75.2,0.1,100,4.17,rain,0,0,32.8,24.1,110.5,1009.7,63.3,19.1,226.6,19.6,8,10,2024-07-06T05:37:36,2024-07-06T17:21:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,7/7/2024,31.9,25.6,28,37.9,25.6,30.5,23.3,76.2,0.2,100,8.33,rain,0,0,22.3,14,107.3,1011,40.4,19.3,221.1,19.2,8,10,2024-07-07T05:37:42,2024-07-07T17:21:37,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,7/8/2024,31.2,25.8,27.8,37.1,25.8,30.1,23.1,75.9,0.1,100,4.17,rain,0,0,33.8,21.2,112.9,1009.8,53.8,19.2,237.9,20.4,8,10,2024-07-08T05:37:48,2024-07-08T17:21:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,7/9/2024,31.2,23.4,27.7,36.9,23.4,30.1,22.9,75.5,0,0,0,,0,0,24.5,14.4,117.6,1011.3,63.8,19.1,240.3,20.8,8,10,2024-07-09T05:37:53,2024-07-09T17:22:03,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,7/10/2024,31.3,26,28.1,36.2,26,30.9,23,74.3,0,0,0,,0,0,30.2,16.9,121.4,1012.2,79,19.1,243.9,21.1,8,10,2024-07-10T05:37:57,2024-07-10T17:22:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,7/11/2024,31.1,26.4,28.2,34.9,26.4,30,21,65.5,0,0,0,,0,0,25.2,20.4,133.8,1011.9,40.6,19,249,21.4,9,10,2024-07-11T05:38:01,2024-07-11T17:22:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
